"invoiceID","branch","city","cust_type","gender","type","unit_price","quantity","date","time","payment","cost","gross income","rating"
"784-21-9238","C","Alexandria","Member","Male","Sports and travel","10.17","1","2/7/2019","14:15","Cash","10.17","0.5085","5.9"
"785-13-7708","B","Ismailia","Normal","Male","Food and beverages","73.06","7","1/14/2019","19:06","Credit card","511.42","25.5710","4.2"
"785-96-0615","B","Ismailia","Member","Female","Electronic accessories","35.74","8","2/17/2019","15:28","eWallet","285.92","14.2960","4.9"
"786-94-2700","A","Cairo","Member","Male","Food and beverages","80.62","6","2/28/2019","20:18","Cash","483.72","24.1860","9.1"
"787-15-1757","C","Alexandria","Member","Male","Health and beauty","44.07","4","2/18/2019","16:28","eWallet","176.28","8.8140","8.4"
"787-56-0757","C","Alexandria","Member","Female","Food and beverages","80.36","4","2/23/2019","18:45","Credit card","321.44","16.0720","8.3"
"787-87-2010","A","Cairo","Member","Male","Health and beauty","55.50","4","1/20/2019","15:48","Credit card","222.00","11.1000","6.6"
"788-07-8452","C","Alexandria","Member","Female","Home and lifestyle","24.24","7","1/27/2019","17:38","eWallet","169.68","8.4840","9.4"
"788-21-5741","A","Cairo","Normal","Male","Fashion accessories","45.38","3","2/17/2019","13:34","Credit card","136.14","6.8070","7.2"
"789-23-8625","B","Ismailia","Member","Male","Fashion accessories","93.22","3","1/24/2019","11:45","Cash","279.66","13.9830","7.2"
"790-29-1172","B","Ismailia","Normal","Female","Food and beverages","57.34","3","3/10/2019","18:59","Credit card","172.02","8.6010","7.9"
"790-38-4466","C","Alexandria","Normal","Female","Health and beauty","10.99","5","1/23/2019","10:18","Credit card","54.95","2.7475","9.3"
"793-10-3222","B","Ismailia","Member","Female","Health and beauty","41.06","6","3/5/2019","13:30","Credit card","246.36","12.3180","8.3"
"794-32-2436","B","Ismailia","Member","Male","Electronic accessories","55.67","2","3/27/2019","15:08","eWallet","111.34","5.5670","6.0"
"794-42-3736","B","Ismailia","Normal","Male","Food and beverages","33.33","2","1/26/2019","14:41","Credit card","66.66","3.3330","6.4"
"795-49-7276","A","Cairo","Normal","Male","Fashion accessories","37.15","4","3/23/2019","18:59","eWallet","148.60","7.4300","8.3"
"796-12-2025","C","Alexandria","Normal","Male","Fashion accessories","62.12","10","2/11/2019","16:19","Cash","621.20","31.0600","5.9"
"796-32-9050","A","Cairo","Normal","Male","Food and beverages","51.28","6","1/19/2019","16:31","Cash","307.68","15.3840","6.5"
"797-88-0493","A","Cairo","Normal","Female","Health and beauty","64.27","4","3/26/2019","13:54","Cash","257.08","12.8540","7.7"
"799-71-1548","A","Cairo","Member","Male","Electronic accessories","77.72","4","1/7/2019","16:11","Credit card","310.88","15.5440","8.8"
"800-09-8606","A","Cairo","Member","Female","Home and lifestyle","87.37","5","1/29/2019","19:45","Cash","436.85","21.8425","6.6"
"801-88-0346","C","Alexandria","Normal","Female","Fashion accessories","76.06","3","1/5/2019","20:30","Credit card","228.18","11.4090","9.8"
"802-43-8934","A","Cairo","Normal","Male","Home and lifestyle","18.28","1","3/22/2019","15:05","Credit card","18.28","0.9140","8.3"
"802-70-5316","A","Cairo","Member","Female","Sports and travel","92.13","6","3/6/2019","20:34","Cash","552.78","27.6390","8.3"
"803-17-8013","A","Cairo","Member","Female","Home and lifestyle","88.79","8","2/17/2019","17:09","Cash","710.32","35.5160","4.1"
"803-83-5989","C","Alexandria","Normal","Male","Home and lifestyle","55.73","6","2/24/2019","10:55","eWallet","334.38","16.7190","7.0"
"804-38-3935","A","Cairo","Member","Male","Electronic accessories","93.78","3","1/30/2019","11:32","Credit card","281.34","14.0670","5.9"
"805-86-0265","A","Cairo","Normal","Male","Home and lifestyle","93.96","9","3/20/2019","11:32","Cash","845.64","42.2820","9.8"
"807-14-7833","A","Cairo","Member","Female","Electronic accessories","17.42","10","2/22/2019","12:30","eWallet","174.20","8.7100","7.0"
"807-34-3742","A","Cairo","Normal","Male","Fashion accessories","52.38","1","3/26/2019","19:44","Cash","52.38","2.6190","5.8"
"808-65-0703","C","Alexandria","Normal","Male","Home and lifestyle","35.47","4","3/14/2019","17:22","Credit card","141.88","7.0940","6.9"
"809-46-1866","A","Cairo","Normal","Male","Health and beauty","58.15","4","1/23/2019","17:44","Cash","232.60","11.6300","8.4"
"809-69-9497","A","Cairo","Normal","Female","Home and lifestyle","45.68","10","1/19/2019","19:30","eWallet","456.80","22.8400","5.7"
"810-60-6344","C","Alexandria","Normal","Female","Electronic accessories","40.86","8","2/7/2019","14:38","Credit card","326.88","16.3440","6.5"
"811-03-8790","A","Cairo","Normal","Female","Electronic accessories","45.48","10","3/1/2019","10:22","Credit card","454.80","22.7400","4.8"
"811-35-1094","B","Ismailia","Member","Male","Electronic accessories","50.45","6","2/6/2019","15:16","Credit card","302.70","15.1350","8.9"
"815-04-6282","C","Alexandria","Member","Female","Sports and travel","64.97","5","2/8/2019","12:52","Credit card","324.85","16.2425","6.5"
"815-11-1168","A","Cairo","Member","Male","Food and beverages","99.78","5","3/9/2019","19:09","Cash","498.90","24.9450","5.4"
"816-57-2053","A","Cairo","Normal","Male","Sports and travel","60.87","2","3/9/2019","12:37","eWallet","121.74","6.0870","8.7"
"816-72-8853","A","Cairo","Member","Female","Sports and travel","27.93","5","1/29/2019","15:48","Cash","139.65","6.9825","5.9"
"817-48-8732","A","Cairo","Member","Female","Home and lifestyle","72.35","10","1/20/2019","15:55","Cash","723.50","36.1750","5.4"
"817-69-8206","B","Ismailia","Normal","Female","Electronic accessories","99.73","9","3/2/2019","19:42","Credit card","897.57","44.8785","6.5"
"821-07-3596","C","Alexandria","Normal","Female","Fashion accessories","16.45","4","3/7/2019","14:53","eWallet","65.80","3.2900","5.6"
"821-14-9046","B","Ismailia","Member","Female","Fashion accessories","17.48","6","1/18/2019","15:04","Credit card","104.88","5.2440","6.1"
"824-88-3614","C","Alexandria","Normal","Male","Health and beauty","34.31","8","1/25/2019","15:00","eWallet","274.48","13.7240","5.7"
"825-94-5922","B","Ismailia","Normal","Male","Sports and travel","25.31","2","3/2/2019","19:26","eWallet","50.62","2.5310","7.2"
"826-58-8051","B","Ismailia","Normal","Male","Home and lifestyle","62.19","4","1/6/2019","19:46","eWallet","248.76","12.4380","4.3"
"827-26-2100","A","Cairo","Member","Male","Home and lifestyle","33.84","9","3/21/2019","16:21","eWallet","304.56","15.2280","8.8"
"827-44-5872","B","Ismailia","Member","Female","Food and beverages","54.36","10","2/7/2019","11:28","Credit card","543.60","27.1800","6.1"
"827-77-7633","A","Cairo","Normal","Male","Sports and travel","98.09","9","2/17/2019","19:41","Cash","882.81","44.1405","9.3"
"828-46-6863","A","Cairo","Member","Male","Food and beverages","98.53","6","1/23/2019","11:22","Credit card","591.18","29.5590","4.0"
"828-61-5674","A","Cairo","Member","Male","Sports and travel","44.02","10","3/20/2019","19:57","Credit card","440.20","22.0100","9.6"
"829-34-3910","A","Cairo","Normal","Female","Health and beauty","71.38","10","3/29/2019","19:21","Cash","713.80","35.6900","5.7"
"829-49-1914","C","Alexandria","Member","Female","Food and beverages","78.31","10","3/5/2019","16:24","eWallet","783.10","39.1550","6.6"
"830-58-2383","B","Ismailia","Normal","Male","Home and lifestyle","31.75","4","2/8/2019","15:26","Cash","127.00","6.3500","8.6"
"831-07-6050","A","Cairo","Normal","Male","Electronic accessories","32.71","5","3/19/2019","11:30","Credit card","163.55","8.1775","9.9"
"831-64-0259","B","Ismailia","Normal","Female","Fashion accessories","39.75","5","2/22/2019","10:43","eWallet","198.75","9.9375","9.6"
"831-81-6575","B","Ismailia","Member","Female","Electronic accessories","75.59","9","2/23/2019","11:12","Cash","680.31","34.0155","8.0"
"832-51-6761","A","Cairo","Normal","Male","Food and beverages","33.88","8","1/19/2019","20:29","eWallet","271.04","13.5520","9.6"
"834-25-9262","C","Alexandria","Normal","Female","Fashion accessories","81.68","4","1/6/2019","12:12","Cash","326.72","16.3360","9.1"
"834-45-5519","B","Ismailia","Normal","Female","Electronic accessories","43.00","4","1/31/2019","20:48","eWallet","172.00","8.6000","7.6"
"834-61-8124","A","Cairo","Normal","Male","Electronic accessories","51.69","7","1/26/2019","18:22","Cash","361.83","18.0915","5.5"
"834-83-1826","B","Ismailia","Member","Female","Home and lifestyle","82.04","5","2/25/2019","17:16","Credit card","410.20","20.5100","7.6"
"835-16-0096","C","Alexandria","Member","Male","Sports and travel","14.70","5","3/24/2019","13:48","eWallet","73.50","3.6750","8.5"
"836-82-5858","B","Ismailia","Member","Male","Health and beauty","69.37","9","1/26/2019","19:14","eWallet","624.33","31.2165","4.0"
"837-55-7229","B","Ismailia","Normal","Female","Fashion accessories","47.44","1","2/22/2019","18:19","Credit card","47.44","2.3720","6.8"
"838-02-1821","C","Alexandria","Member","Female","Home and lifestyle","12.73","2","2/22/2019","12:10","Credit card","25.46","1.2730","5.2"
"838-78-4295","C","Alexandria","Normal","Female","Health and beauty","33.47","2","2/10/2019","15:43","eWallet","66.94","3.3470","6.7"
"840-19-2096","C","Alexandria","Member","Male","Electronic accessories","87.91","5","3/14/2019","18:10","eWallet","439.55","21.9775","4.4"
"840-76-5966","A","Cairo","Member","Male","Sports and travel","12.76","2","1/8/2019","18:06","eWallet","25.52","1.2760","7.8"
"841-18-8232","B","Ismailia","Normal","Female","Food and beverages","71.20","1","1/5/2019","20:40","Credit card","71.20","3.5600","9.2"
"841-35-6630","C","Alexandria","Normal","Female","Electronic accessories","75.91","6","3/9/2019","18:21","Cash","455.46","22.7730","8.7"
"842-29-4695","C","Alexandria","Member","Male","Sports and travel","17.14","7","1/16/2019","12:07","Credit card","119.98","5.9990","7.9"
"842-40-8179","B","Ismailia","Member","Female","Food and beverages","77.20","10","2/11/2019","10:38","Credit card","772.00","38.6000","5.6"
"843-01-4703","B","Ismailia","Member","Female","Home and lifestyle","35.38","9","1/5/2019","19:50","Credit card","318.42","15.9210","9.6"
"843-73-4724","A","Cairo","Normal","Male","Fashion accessories","74.10","1","1/25/2019","11:05","Cash","74.10","3.7050","9.2"
"845-51-0542","B","Ismailia","Member","Male","Food and beverages","46.55","9","2/2/2019","15:34","eWallet","418.95","20.9475","6.4"
"845-94-6841","C","Alexandria","Member","Female","Food and beverages","72.88","9","1/8/2019","19:38","Cash","655.92","32.7960","4.0"
"846-10-0341","A","Cairo","Normal","Female","Fashion accessories","42.57","7","1/6/2019","11:51","Cash","297.99","14.8995","6.8"
"847-38-7188","B","Ismailia","Normal","Female","Food and beverages","96.68","3","1/26/2019","19:56","eWallet","290.04","14.5020","6.4"
"848-07-1692","B","Ismailia","Normal","Female","Health and beauty","57.22","2","1/12/2019","17:13","eWallet","114.44","5.7220","8.3"
"848-24-9445","C","Alexandria","Member","Male","Health and beauty","43.70","2","3/26/2019","18:03","Cash","87.40","4.3700","4.9"
"848-42-2560","A","Cairo","Normal","Female","Fashion accessories","81.91","2","3/5/2019","17:43","Cash","163.82","8.1910","7.8"
"848-62-7243","A","Cairo","Normal","Male","Health and beauty","24.89","9","3/15/2019","15:36","Cash","224.01","11.2005","7.4"
"848-95-6252","C","Alexandria","Member","Female","Home and lifestyle","86.27","1","2/20/2019","13:24","eWallet","86.27","4.3135","7.0"
"849-09-3807","A","Cairo","Member","Female","Fashion accessories","88.34","7","2/18/2019","13:28","Cash","618.38","30.9190","6.6"
"850-41-9669","A","Cairo","Normal","Female","Electronic accessories","75.06","9","3/19/2019","13:25","eWallet","675.54","33.7770","6.2"
"851-28-6367","A","Cairo","Member","Male","Sports and travel","15.50","10","3/23/2019","10:55","eWallet","155.00","7.7500","8.0"
"851-98-3555","B","Ismailia","Normal","Female","Health and beauty","82.88","5","3/24/2019","14:08","Credit card","414.40","20.7200","6.6"
"852-62-7105","B","Ismailia","Normal","Female","Fashion accessories","83.25","10","1/12/2019","11:25","Credit card","832.50","41.6250","4.4"
"852-82-2749","A","Cairo","Normal","Male","Sports and travel","64.59","4","1/6/2019","13:35","eWallet","258.36","12.9180","9.3"
"853-23-2453","B","Ismailia","Member","Male","Health and beauty","75.74","4","2/14/2019","14:35","Cash","302.96","15.1480","7.6"
"856-22-8149","A","Cairo","Normal","Female","Home and lifestyle","25.29","1","3/23/2019","10:13","eWallet","25.29","1.2645","6.1"
"856-66-2701","A","Cairo","Member","Male","Home and lifestyle","53.30","3","1/25/2019","14:19","eWallet","159.90","7.9950","7.5"
"857-16-3520","A","Cairo","Member","Female","Fashion accessories","71.46","7","3/28/2019","16:06","eWallet","500.22","25.0110","4.5"
"857-67-9057","B","Ismailia","Normal","Male","Electronic accessories","22.95","10","2/6/2019","19:20","eWallet","229.50","11.4750","8.2"
"859-71-0933","C","Alexandria","Member","Female","Sports and travel","15.49","2","1/16/2019","15:10","Cash","30.98","1.5490","6.3"
"859-97-6048","C","Alexandria","Member","Male","Electronic accessories","84.25","2","3/26/2019","14:13","Credit card","168.50","8.4250","5.3"
"860-73-6466","A","Cairo","Member","Female","Sports and travel","39.47","2","3/2/2019","16:16","Credit card","78.94","3.9470","5.0"
"860-79-0874","C","Alexandria","Member","Female","Fashion accessories","99.30","10","2/15/2019","14:53","Credit card","993.00","49.6500","6.6"
"861-77-0145","C","Alexandria","Member","Male","Electronic accessories","81.97","10","3/3/2019","14:30","Cash","819.70","40.9850","9.2"
"862-17-9201","B","Ismailia","Normal","Female","Food and beverages","84.05","6","1/29/2019","10:48","Credit card","504.30","25.2150","7.7"
"862-29-5914","C","Alexandria","Normal","Female","Sports and travel","22.38","1","1/30/2019","17:08","Credit card","22.38","1.1190","8.6"
"862-59-8517","C","Alexandria","Normal","Female","Food and beverages","90.24","6","1/27/2019","11:17","Cash","541.44","27.0720","6.2"
"864-24-7918","A","Cairo","Member","Female","Sports and travel","24.49","10","2/22/2019","15:15","Cash","244.90","12.2450","8.1"
"865-41-9075","A","Cairo","Normal","Male","Food and beverages","11.53","7","1/28/2019","17:35","Cash","80.71","4.0355","8.1"
"865-92-6136","A","Cairo","Normal","Male","Food and beverages","52.75","3","3/23/2019","10:16","eWallet","158.25","7.9125","9.3"
"866-05-7563","B","Ismailia","Member","Female","Electronic accessories","81.40","3","2/9/2019","19:43","Cash","244.20","12.2100","4.8"
"866-70-2814","B","Ismailia","Normal","Female","Electronic accessories","52.79","10","2/25/2019","11:58","eWallet","527.90","26.3950","10.0"
"866-99-7614","C","Alexandria","Normal","Male","Food and beverages","89.20","10","2/11/2019","15:42","Credit card","892.00","44.6000","4.4"
"867-47-1948","C","Alexandria","Normal","Female","Home and lifestyle","15.80","10","1/9/2019","12:07","Cash","158.00","7.9000","7.8"
"868-06-0466","A","Cairo","Member","Male","Electronic accessories","69.58","9","2/19/2019","19:38","Credit card","626.22","31.3110","7.8"
"868-52-7573","B","Ismailia","Normal","Female","Food and beverages","99.69","5","1/14/2019","12:09","Cash","498.45","24.9225","9.9"
"868-81-1752","B","Ismailia","Normal","Male","Home and lifestyle","22.02","9","2/7/2019","18:48","Cash","198.18","9.9090","6.8"
"869-11-3082","B","Ismailia","Member","Male","Health and beauty","96.16","4","1/27/2019","20:03","Credit card","384.64","19.2320","8.4"
"870-54-3162","A","Cairo","Normal","Female","Sports and travel","32.25","5","1/27/2019","13:26","Cash","161.25","8.0625","9.0"
"870-72-4431","C","Alexandria","Normal","Female","Health and beauty","99.19","6","1/21/2019","14:42","Credit card","595.14","29.7570","5.5"
"870-76-1733","A","Cairo","Member","Female","Food and beverages","14.23","5","2/1/2019","10:08","Credit card","71.15","3.5575","4.4"
"871-39-9221","C","Alexandria","Normal","Female","Electronic accessories","12.45","6","2/9/2019","13:11","Cash","74.70","3.7350","4.1"
"871-79-8483","B","Ismailia","Normal","Male","Fashion accessories","94.13","5","2/25/2019","19:39","Credit card","470.65","23.5325","4.8"
"873-14-6353","A","Cairo","Member","Male","Food and beverages","24.82","7","2/16/2019","10:33","Credit card","173.74","8.6870","7.1"
"873-51-0671","A","Cairo","Member","Female","Sports and travel","21.98","7","1/10/2019","16:42","eWallet","153.86","7.6930","5.1"
"873-95-4984","B","Ismailia","Member","Female","Health and beauty","76.90","7","2/15/2019","20:21","Cash","538.30","26.9150","7.7"
"875-31-8302","B","Ismailia","Normal","Male","Sports and travel","93.38","1","1/3/2019","13:07","Cash","93.38","4.6690","9.6"
"875-46-5808","B","Ismailia","Member","Male","Health and beauty","25.90","10","2/6/2019","14:51","eWallet","259.00","12.9500","8.7"
"877-22-3308","A","Cairo","Member","Male","Health and beauty","15.87","10","3/13/2019","16:40","Cash","158.70","7.9350","5.8"
"878-30-2331","C","Alexandria","Member","Female","Sports and travel","54.55","10","3/2/2019","11:22","Credit card","545.50","27.2750","7.1"
"880-35-0356","A","Cairo","Member","Female","Sports and travel","75.20","3","2/5/2019","11:51","eWallet","225.60","11.2800","4.8"
"880-46-5796","A","Cairo","Member","Male","Sports and travel","76.92","10","3/17/2019","19:53","eWallet","769.20","38.4600","5.6"
"881-41-7302","C","Alexandria","Normal","Female","Fashion accessories","64.99","1","1/26/2019","10:06","Credit card","64.99","3.2495","4.5"
"882-40-4577","A","Cairo","Member","Male","Sports and travel","67.26","4","1/19/2019","15:28","Credit card","269.04","13.4520","8.0"
"883-17-4236","C","Alexandria","Normal","Female","Sports and travel","14.39","2","3/2/2019","19:44","Credit card","28.78","1.4390","7.2"
"883-69-1285","B","Ismailia","Member","Male","Fashion accessories","49.92","2","3/6/2019","11:55","Credit card","99.84","4.9920","7.0"
"884-80-6021","A","Cairo","Member","Female","Electronic accessories","73.47","10","3/23/2019","13:14","eWallet","734.70","36.7350","9.5"
"885-17-6250","A","Cairo","Normal","Female","Health and beauty","79.74","1","3/6/2019","10:36","eWallet","79.74","3.9870","7.3"
"885-56-0389","C","Alexandria","Member","Male","Fashion accessories","52.35","1","2/12/2019","17:49","Cash","52.35","2.6175","4.0"
"886-18-2897","A","Cairo","Normal","Female","Food and beverages","56.56","5","3/22/2019","19:06","Credit card","282.80","14.1400","4.5"
"886-54-6089","A","Cairo","Normal","Female","Home and lifestyle","11.43","6","1/15/2019","17:24","Cash","68.58","3.4290","7.7"
"886-77-9084","C","Alexandria","Normal","Male","Electronic accessories","71.89","8","2/19/2019","11:33","eWallet","575.12","28.7560","5.5"
"887-42-0517","C","Alexandria","Normal","Female","Sports and travel","83.14","7","1/10/2019","10:31","Credit card","581.98","29.0990","6.6"
"888-02-0338","A","Cairo","Normal","Male","Electronic accessories","26.23","9","1/25/2019","20:24","eWallet","236.07","11.8035","5.9"
"889-04-9723","B","Ismailia","Member","Female","Food and beverages","89.14","4","1/7/2019","12:20","Credit card","356.56","17.8280","7.8"
"891-01-7034","B","Ismailia","Normal","Female","Electronic accessories","74.71","6","1/1/2019","19:07","Cash","448.26","22.4130","6.7"
"891-58-8335","B","Ismailia","Member","Female","Sports and travel","29.61","7","3/11/2019","15:53","Cash","207.27","10.3635","6.5"
"892-05-6689","A","Cairo","Normal","Female","Home and lifestyle","28.32","5","3/11/2019","13:28","eWallet","141.60","7.0800","6.2"
"894-41-5205","C","Alexandria","Normal","Female","Food and beverages","43.18","8","1/19/2019","19:39","Credit card","345.44","17.2720","8.3"
"895-03-6665","B","Ismailia","Normal","Female","Fashion accessories","36.51","9","2/16/2019","10:52","Cash","328.59","16.4295","4.2"
"895-66-0685","B","Ismailia","Member","Male","Food and beverages","18.08","3","3/5/2019","19:46","eWallet","54.24","2.7120","8.0"
"896-34-0956","A","Cairo","Normal","Male","Fashion accessories","21.32","1","1/26/2019","12:43","Cash","21.32","1.0660","5.9"
"898-04-2717","A","Cairo","Normal","Male","Fashion accessories","76.40","9","3/19/2019","15:49","eWallet","687.60","34.3800","7.5"
